item_id,stage,milestone_id,org_id,outcome,first_fired.process_tracked,first_fired.hollow_owner,first_fired.gate_unassigned,first_fired.cross_org,first_fired.prior_slip,first_fired.org_overcommitted,first_fired.late_target
k8s:kep-4006,beta,k8s:v1.30,k8s:sig-api-machinery,slipped,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,2024-01-22T23:59:59+00:00,
k8s:kep-4008,beta,k8s:v1.30,k8s:sig-api-machinery,unresolved,2024-02-12T23:59:59+00:00,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4009,stable,k8s:v1.30,k8s:sig-node,slipped,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,,,,2024-02-05T23:59:59+00:00,
k8s:kep-4020,stable,k8s:v1.30,k8s:sig-api-machinery,slipped,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,2024-02-12T23:59:59+00:00,,,2024-01-22T23:59:59+00:00,
k8s:kep-4176,alpha,k8s:v1.30,k8s:sig-node,exception_granted,2024-02-12T23:59:59+00:00,,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4188,beta,k8s:v1.30,k8s:sig-node,slipped,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,2024-02-12T23:59:59+00:00,,,2024-02-05T23:59:59+00:00,
k8s:kep-4192,alpha,k8s:v1.30,k8s:sig-api-machinery,exception_granted,2024-02-12T23:59:59+00:00,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4193,beta,k8s:v1.30,k8s:sig-auth,shipped,2024-01-08T23:59:59+00:00,2024-01-15T23:59:59+00:00,,,,2024-02-05T23:59:59+00:00,
k8s:kep-4205,alpha,k8s:v1.30,k8s:sig-node,slipped,2024-02-05T23:59:59+00:00,,,,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00
k8s:kep-4210,beta,k8s:v1.30,k8s:sig-node,unresolved,2024-02-12T23:59:59+00:00,,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4222,alpha,k8s:v1.30,k8s:sig-api-machinery,slipped,2024-02-12T23:59:59+00:00,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4265,beta,k8s:v1.30,k8s:sig-node,slipped,2024-02-12T23:59:59+00:00,,,2024-02-12T23:59:59+00:00,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4292,alpha,k8s:v1.30,k8s:sig-cli,shipped,2024-02-12T23:59:59+00:00,,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4330,alpha,k8s:v1.30,k8s:sig-architecture,slipped,2024-02-12T23:59:59+00:00,,,2024-02-12T23:59:59+00:00,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4346,alpha,k8s:v1.30,k8s:api-machinery,exception_granted,2024-02-12T23:59:59+00:00,,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4358,alpha,k8s:v1.30,k8s:sig-api-machinery,unresolved,2024-01-22T23:59:59+00:00,,,,,2024-01-22T23:59:59+00:00,
k8s:kep-4368,beta,k8s:v1.30,k8s:sig-apps,slipped,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00,,,,,2024-02-05T23:59:59+00:00
k8s:kep-4369,alpha,k8s:v1.30,k8s:sig-node,unresolved,2024-02-05T23:59:59+00:00,,,2024-02-05T23:59:59+00:00,,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00
k8s:kep-4381,alpha,k8s:v1.30,k8s:sig-node,exception_granted,2024-02-12T23:59:59+00:00,,,2024-02-12T23:59:59+00:00,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4402,stable,k8s:v1.30,k8s:sig-architecture,shipped,2024-02-05T23:59:59+00:00,,,2024-02-05T23:59:59+00:00,,2024-02-12T23:59:59+00:00,2024-02-05T23:59:59+00:00
k8s:kep-4420,alpha,k8s:v1.30,k8s:sig-api-machinery,shipped,2024-02-05T23:59:59+00:00,,,,,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00
k8s:kep-4427,alpha,k8s:v1.30,k8s:sig-network,slipped,2024-02-12T23:59:59+00:00,,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-4438,alpha,k8s:v1.30,k8s:sig-node,slipped,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00,,2024-02-05T23:59:59+00:00,,2024-02-05T23:59:59+00:00,2024-02-05T23:59:59+00:00
k8s:kep-4444,alpha,k8s:v1.30,k8s:sig-network,unresolved,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00,,,,2024-02-12T23:59:59+00:00,2024-02-12T23:59:59+00:00
k8s:kep-647,stable,k8s:v1.30,k8s:sig-instrumentation,slipped,2024-01-08T23:59:59+00:00,2024-01-22T23:59:59+00:00,,2024-01-08T23:59:59+00:00,,2024-02-12T23:59:59+00:00,
k8s:kep-784,alpha,k8s:v1.30,k8s:sig-network,slipped,2024-01-08T23:59:59+00:00,2024-01-08T23:59:59+00:00,,2024-01-08T23:59:59+00:00,,2024-01-29T23:59:59+00:00,
k8s:kep-1029,beta,k8s:v1.31,k8s:sig-node,exception_granted,2024-06-17T23:59:59+00:00,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-1287,beta,k8s:v1.31,k8s:sig-node,slipped,,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-06-03T23:59:59+00:00,
k8s:kep-1710,stable,k8s:v1.31,k8s:sig-storage,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,,
k8s:kep-1860,stable,k8s:v1.31,k8s:sig-network,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-06-17T23:59:59+00:00,
k8s:kep-2185,stable,k8s:v1.31,k8s:sig-apps,shipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00
k8s:kep-2340,beta,k8s:v1.31,k8s:sig-api-machinery,exception_granted,2024-05-13T23:59:59+00:00,,,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,
k8s:kep-2395,stable,k8s:v1.31,k8s:sig-cloud-provider,unresolved,2024-05-13T23:59:59+00:00,2024-07-08T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,,,
k8s:kep-24,stable,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-2535,alpha,k8s:v1.31,k8s:sig-node,slipped,2024-06-17T23:59:59+00:00,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-2644,beta,k8s:v1.31,k8s:sig-storage,shipped,2024-05-20T23:59:59+00:00,2024-07-08T23:59:59+00:00,,,2024-05-20T23:59:59+00:00,,
k8s:kep-3017,stable,k8s:v1.31,k8s:sig-apps,shipped,2024-06-10T23:59:59+00:00,,,2024-06-10T23:59:59+00:00,2024-06-10T23:59:59+00:00,,2024-06-10T23:59:59+00:00
k8s:kep-3104,alpha,k8s:v1.31,k8s:sig-cli,slipped,2024-06-10T23:59:59+00:00,,,,2024-06-10T23:59:59+00:00,,2024-06-10T23:59:59+00:00
k8s:kep-3157,beta,k8s:v1.31,k8s:sig-api-machinery,slipped,2024-05-27T23:59:59+00:00,,,2024-05-27T23:59:59+00:00,2024-05-27T23:59:59+00:00,2024-05-27T23:59:59+00:00,
k8s:kep-3314,alpha,k8s:v1.31,k8s:sig-storage,slipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00
k8s:kep-3329,stable,k8s:v1.31,k8s:sig-apps,shipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00
k8s:kep-3335,stable,k8s:v1.31,k8s:sig-apps,shipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00
k8s:kep-3476,stable,k8s:v1.31,k8s:sig-storage,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,,
k8s:kep-3619,alpha,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-3633,beta,k8s:v1.31,k8s:sig-scheduling,shipped,2024-05-13T23:59:59+00:00,2024-07-08T23:59:59+00:00,,,2024-05-13T23:59:59+00:00,,
k8s:kep-3715,stable,k8s:v1.31,k8s:sig-apps,shipped,2024-06-17T23:59:59+00:00,,,,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00
k8s:kep-3751,beta,k8s:v1.31,k8s:sig-storage,shipped,2024-06-17T23:59:59+00:00,,,,,,2024-06-17T23:59:59+00:00
k8s:kep-3762,stable,k8s:v1.31,k8s:sig-storage,shipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,,,2024-05-13T23:59:59+00:00,,
k8s:kep-3836,stable,k8s:v1.31,k8s:sig-network,shipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,,,2024-05-13T23:59:59+00:00,2024-06-17T23:59:59+00:00,
k8s:kep-3857,beta,k8s:v1.31,k8s:sig-node,unresolved,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-3866,beta,k8s:v1.31,k8s:sig-network,unresolved,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,,,,2024-06-17T23:59:59+00:00,
k8s:kep-3926,stable,k8s:v1.31,k8s:sig-auth,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,,,
k8s:kep-3973,alpha,k8s:v1.31,k8s:sig-apps,slipped,2024-06-17T23:59:59+00:00,,,,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00
k8s:kep-3983,stable,k8s:v1.31,k8s:sig-node,slipped,2024-05-13T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,
k8s:kep-3998,beta,k8s:v1.31,k8s:sig-apps,shipped,2024-06-17T23:59:59+00:00,,,,,,2024-06-17T23:59:59+00:00
k8s:kep-4004,beta,k8s:v1.31,k8s:sig-network,dropped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,,2024-05-13T23:59:59+00:00,,2024-06-17T23:59:59+00:00,
k8s:kep-4006,beta,k8s:v1.31,k8s:sig-api-machinery,shipped,2024-06-10T23:59:59+00:00,,,2024-06-10T23:59:59+00:00,2024-06-10T23:59:59+00:00,2024-06-10T23:59:59+00:00,2024-06-10T23:59:59+00:00
k8s:kep-4009,stable,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,2024-07-22T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-4033,beta,k8s:v1.31,k8s:sig-node,shipped,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4176,beta,k8s:v1.31,k8s:sig-node,shipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,
k8s:kep-4188,stable,k8s:v1.31,k8s:sig-node,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,
k8s:kep-4191,beta,k8s:v1.31,k8s:sig-node,exception_granted,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4216,beta,k8s:v1.31,k8s:sig-node,unresolved,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,2024-05-13T23:59:59+00:00,,2024-06-03T23:59:59+00:00,
k8s:kep-4222,alpha,k8s:v1.31,k8s:sig-api-machinery,slipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4265,beta,k8s:v1.31,k8s:sig-node,slipped,2024-06-03T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-4292,beta,k8s:v1.31,k8s:sig-cli,shipped,2024-06-17T23:59:59+00:00,,,,,,2024-06-17T23:59:59+00:00
k8s:kep-4330,alpha,k8s:v1.31,k8s:sig-architecture,exception_granted,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,,2024-06-17T23:59:59+00:00
k8s:kep-4358,beta,k8s:v1.31,k8s:sig-api-machinery,unresolved,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,,2024-05-13T23:59:59+00:00,
k8s:kep-4420,beta,k8s:v1.31,k8s:sig-api-machinery,unresolved,2024-05-13T23:59:59+00:00,,,,,2024-05-13T23:59:59+00:00,
k8s:kep-4427,beta,k8s:v1.31,k8s:sig-network,slipped,2024-05-13T23:59:59+00:00,2024-05-13T23:59:59+00:00,2024-07-01T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,
k8s:kep-4438,alpha,k8s:v1.31,k8s:sig-node,slipped,2024-06-17T23:59:59+00:00,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4443,alpha,k8s:v1.31,k8s:sig-apps,slipped,2024-06-17T23:59:59+00:00,,,,,,2024-06-17T23:59:59+00:00
k8s:kep-4444,beta,k8s:v1.31,k8s:sig-network,unresolved,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4460,alpha,k8s:v1.31,k8s:sig-api-machinery,unresolved,2024-06-10T23:59:59+00:00,,,2024-06-10T23:59:59+00:00,,2024-06-10T23:59:59+00:00,2024-06-10T23:59:59+00:00
k8s:kep-4568,beta,k8s:v1.31,k8s:sig-api-machinery,shipped,2024-05-13T23:59:59+00:00,2024-06-17T23:59:59+00:00,,2024-05-13T23:59:59+00:00,,2024-05-13T23:59:59+00:00,
k8s:kep-4569,alpha,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,,2024-07-01T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-4569,beta,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,,2024-07-01T23:59:59+00:00,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-4569,stable,k8s:v1.31,k8s:sig-node,shipped,2024-06-03T23:59:59+00:00,,,,,2024-06-03T23:59:59+00:00,2024-06-03T23:59:59+00:00
k8s:kep-4580,alpha,k8s:v1.31,k8s:sig-node,shipped,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4601,alpha,k8s:v1.31,k8s:sig-auth,shipped,2024-06-10T23:59:59+00:00,,,,,,2024-06-10T23:59:59+00:00
k8s:kep-4622,beta,k8s:v1.31,k8s:sig-node,exception_granted,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4633,alpha,k8s:v1.31,k8s:sig-auth,shipped,2024-06-10T23:59:59+00:00,,,,,,2024-06-10T23:59:59+00:00
k8s:kep-4680,alpha,k8s:v1.31,k8s:sig-node,shipped,2024-06-17T23:59:59+00:00,,,,,2024-06-17T23:59:59+00:00,2024-06-17T23:59:59+00:00
k8s:kep-4706,alpha,k8s:v1.31,k8s:sig-cli,unresolved,2024-06-17T23:59:59+00:00,,,,,,2024-06-17T23:59:59+00:00
k8s:kep-1287,beta,k8s:v1.32,k8s:sig-node,slipped,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-1769,stable,k8s:v1.32,k8s:sig-node,shipped,2024-10-14T23:59:59+00:00,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-1790,beta,k8s:v1.32,k8s:sig-storage,shipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00
k8s:kep-1847,stable,k8s:v1.32,k8s:sig-apps,shipped,2024-09-23T23:59:59+00:00,2024-10-07T23:59:59+00:00,,2024-09-23T23:59:59+00:00,2024-09-23T23:59:59+00:00,,
k8s:kep-1860,stable,k8s:v1.32,k8s:sig-network,shipped,2024-09-23T23:59:59+00:00,,,2024-09-23T23:59:59+00:00,2024-09-23T23:59:59+00:00,,2024-09-23T23:59:59+00:00
k8s:kep-1967,stable,k8s:v1.32,k8s:sig-node,unresolved,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-2535,alpha,k8s:v1.32,k8s:sig-node,slipped,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-2837,alpha,k8s:v1.32,k8s:sig-node,slipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-2862,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-09-30T23:59:59+00:00,,,2024-09-30T23:59:59+00:00,,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00
k8s:kep-3104,alpha,k8s:v1.32,k8s:sig-cli,slipped,,,,,2024-09-30T23:59:59+00:00,,2024-09-30T23:59:59+00:00
k8s:kep-3157,beta,k8s:v1.32,k8s:sig-api-machinery,shipped,,,,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,2024-09-30T23:59:59+00:00,
k8s:kep-3221,stable,k8s:v1.32,k8s:sig-auth,shipped,2024-09-16T23:59:59+00:00,2024-10-21T23:59:59+00:00,,,,2024-10-14T23:59:59+00:00,
k8s:kep-3257,beta,k8s:v1.32,k8s:sig-auth,slipped,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-3288,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-09-16T23:59:59+00:00,,,2024-09-16T23:59:59+00:00,2024-09-16T23:59:59+00:00,2024-09-16T23:59:59+00:00,
k8s:kep-3314,alpha,k8s:v1.32,k8s:sig-storage,slipped,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00
k8s:kep-3476,beta,k8s:v1.32,k8s:sig-storage,unresolved,2024-10-14T23:59:59+00:00,,,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00
k8s:kep-3545,stable,k8s:v1.32,k8s:sig-node,shipped,2024-10-14T23:59:59+00:00,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-3673,stable,k8s:v1.32,k8s:sig-node,slipped,2024-09-09T23:59:59+00:00,2024-09-30T23:59:59+00:00,2024-10-14T23:59:59+00:00,,2024-09-09T23:59:59+00:00,2024-09-16T23:59:59+00:00,
k8s:kep-3805,stable,k8s:v1.32,k8s:sig-cli,unresolved,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-09-09T23:59:59+00:00,,,
k8s:kep-3926,alpha,k8s:v1.32,k8s:sig-auth,shipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-3960,stable,k8s:v1.32,k8s:sig-node,slipped,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,,,2024-09-09T23:59:59+00:00,2024-09-16T23:59:59+00:00,
k8s:kep-3962,alpha,k8s:v1.32,k8s:sig-api-machinery,shipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-3973,alpha,k8s:v1.32,k8s:sig-apps,slipped,,,,,2024-10-07T23:59:59+00:00,,2024-10-07T23:59:59+00:00
k8s:kep-4006,stable,k8s:v1.32,k8s:sig-api-machinery,slipped,,2024-09-30T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,2024-09-30T23:59:59+00:00,
k8s:kep-4017,stable,k8s:v1.32,k8s:sig-apps,shipped,2024-10-14T23:59:59+00:00,,,,,,2024-10-14T23:59:59+00:00
k8s:kep-4026,stable,k8s:v1.32,k8s:sig-apps,shipped,2024-10-07T23:59:59+00:00,,,,,,2024-10-07T23:59:59+00:00
k8s:kep-4049,alpha,k8s:v1.32,k8s:sig-storage,slipped,,,,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00
k8s:kep-4192,beta,k8s:v1.32,k8s:sig-api-machinery,slipped,,2024-09-09T23:59:59+00:00,2024-10-14T23:59:59+00:00,,2024-09-09T23:59:59+00:00,2024-09-30T23:59:59+00:00,
k8s:kep-4193,stable,k8s:v1.32,k8s:sig-auth,shipped,,2024-09-09T23:59:59+00:00,,,2024-09-09T23:59:59+00:00,2024-10-14T23:59:59+00:00,
k8s:kep-4205,alpha,k8s:v1.32,k8s:sig-node,slipped,2024-09-30T23:59:59+00:00,,,,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00
k8s:kep-4222,alpha,k8s:v1.32,k8s:sig-api-machinery,unresolved,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4292,stable,k8s:v1.32,k8s:sig-cli,shipped,2024-10-07T23:59:59+00:00,,,,,,2024-10-07T23:59:59+00:00
k8s:kep-4317,alpha,k8s:v1.32,k8s:sig-auth,slipped,2024-10-14T23:59:59+00:00,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4330,beta,k8s:v1.32,k8s:sig-architecture,shipped,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,,
k8s:kep-4358,stable,k8s:v1.32,k8s:sig-api-machinery,shipped,,,,,,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00
k8s:kep-4368,beta,k8s:v1.32,k8s:sig-apps,shipped,,,,,2024-09-30T23:59:59+00:00,,2024-09-30T23:59:59+00:00
k8s:kep-4369,beta,k8s:v1.32,k8s:sig-node,unresolved,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,,2024-09-09T23:59:59+00:00,,2024-09-16T23:59:59+00:00,
k8s:kep-4381,beta,k8s:v1.32,k8s:sig-node,shipped,,,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4412,alpha,k8s:v1.32,k8s:sig-auth,slipped,,,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4420,stable,k8s:v1.32,k8s:sig-api-machinery,shipped,,2024-09-09T23:59:59+00:00,,,,2024-09-30T23:59:59+00:00,
k8s:kep-4427,alpha,k8s:v1.32,k8s:sig-network,unresolved,2024-09-09T23:59:59+00:00,2024-09-09T23:59:59+00:00,,,2024-09-09T23:59:59+00:00,,
k8s:kep-4438,alpha,k8s:v1.32,k8s:sig-node,slipped,,,,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00,2024-09-30T23:59:59+00:00
k8s:kep-4540,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-10-14T23:59:59+00:00,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4601,beta,k8s:v1.32,k8s:sig-auth,shipped,,,,,,2024-10-14T23:59:59+00:00,2024-10-07T23:59:59+00:00
k8s:kep-4603,alpha,k8s:v1.32,k8s:sig-node,shipped,,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4622,stable,k8s:v1.32,k8s:sig-node,slipped,,2024-09-09T23:59:59+00:00,2024-10-14T23:59:59+00:00,,,2024-09-16T23:59:59+00:00,
k8s:kep-4633,beta,k8s:v1.32,k8s:sig-auth,shipped,,2024-10-28T23:59:59+00:00,,,,2024-10-14T23:59:59+00:00,
k8s:kep-4639,beta,k8s:v1.32,k8s:sig-node,slipped,,2024-09-09T23:59:59+00:00,2024-10-14T23:59:59+00:00,2024-09-09T23:59:59+00:00,,2024-09-16T23:59:59+00:00,
k8s:kep-4656,alpha,k8s:v1.32,k8s:sig-cluster-lifecycle,unresolved,2024-10-07T23:59:59+00:00,,2024-10-14T23:59:59+00:00,,,,2024-10-07T23:59:59+00:00
k8s:kep-4800,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-10-14T23:59:59+00:00,,,,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4802,alpha,k8s:v1.32,k8s:sig-windows,shipped,,,,,,,2024-10-14T23:59:59+00:00
k8s:kep-4815,alpha,k8s:v1.32,k8s:sig-node,slipped,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4816,alpha,k8s:v1.32,k8s:sig-scheduling,slipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00
k8s:kep-4817,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-10-14T23:59:59+00:00,,,2024-10-14T23:59:59+00:00,,2024-10-14T23:59:59+00:00,2024-10-14T23:59:59+00:00
k8s:kep-4818,alpha,k8s:v1.32,k8s:sig-node,shipped,2024-10-07T23:59:59+00:00,,,,,2024-10-07T23:59:59+00:00,2024-10-07T23:59:59+00:00
